grower_id,season,activity,concentration_mg/kg,body_weight_kg,hours_per_month_by_activity,si_by_activity_min_mg/hour,si_by_activity_max_mg/hour,si_by_activity_mg/hour,si_indoor_mg/hour,ef_method_3_outdoor,avg_daily_dose_method_3_outdoor
11,Spring,Weeding,400.0,70.2,2.0,81.45,99.55000000000001,90.5,1.375,0.002736726874657909,3.386991892739019e-05
11,Summer,Harvesting,400.0,70.2,72.0,13.575,31.674999999999997,22.625,1.375,0.09852216748768473,0.00030482927034651173
11,Summer,Preparing beds,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
11,Summer,Seeding,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
11,Summer,Transplanting,400.0,70.2,2.0,81.45,99.55000000000001,90.5,1.375,0.002736726874657909,3.386991892739019e-05
11,Summer,Watering,400.0,70.2,15.0,13.575,31.674999999999997,22.625,1.375,0.02052545155993432,6.350609798885662e-05
11,Summer,Weeding,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
11,Fall,Harvesting,400.0,70.2,12.0,13.575,31.674999999999997,22.625,1.375,0.016420361247947456,5.0804878391085275e-05
11,Fall,Preparing beds,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
11,Fall,Seeding,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
11,Fall,Transplanting,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
11,Fall,Watering,400.0,70.2,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
11,Fall,Weeding,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
11,Winter,Harvesting,400.0,70.2,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
11,Winter,Preparing beds,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
11,Winter,Seeding,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
11,Winter,Transplanting,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
11,Winter,Watering,400.0,70.2,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
11,Winter,Weeding,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
12,Spring,Harvesting,400.0,84.0,28.0,13.575,31.674999999999997,22.625,1.375,0.03831417624521073,9.906951286261633e-05
12,Spring,Preparing beds,400.0,84.0,30.0,36.2,54.3,45.25,1.375,0.04105090311986864,0.000212291813277035
12,Spring,Seeding,400.0,84.0,12.0,36.2,54.3,45.25,1.375,0.016420361247947456,8.491672531081397e-05
12,Spring,Transplanting,400.0,84.0,115.0,81.45,99.55000000000001,90.5,1.375,0.1573617952928298,0.0016275705684572683
12,Spring,Watering,400.0,84.0,80.0,13.575,31.674999999999997,22.625,1.375,0.10946907498631638,0.00028305575103604666
12,Spring,Weeding,400.0,84.0,20.0,81.45,99.55000000000001,90.5,1.375,0.027367268746579094,0.00028305575103604666
12,Summer,Harvesting,400.0,84.0,36.0,13.575,31.674999999999997,22.625,1.375,0.04926108374384237,0.00012737508796622097
12,Summer,Preparing beds,400.0,84.0,7.5,36.2,54.3,45.25,1.375,0.01026272577996716,5.307295331925875e-05
12,Summer,Seeding,400.0,84.0,2.0,36.2,54.3,45.25,1.375,0.002736726874657909,1.4152787551802331e-05
12,Summer,Transplanting,400.0,84.0,8.0,81.45,99.55000000000001,90.5,1.375,0.010946907498631636,0.00011322230041441865
12,Summer,Watering,400.0,84.0,60.0,13.575,31.674999999999997,22.625,1.375,0.08210180623973728,0.000212291813277035
12,Summer,Weeding,400.0,84.0,67.5,81.45,99.55000000000001,90.5,1.375,0.09236453201970445,0.0009553131597466573
12,Fall,Harvesting,400.0,84.0,8.333333325,13.575,31.674999999999997,22.625,1.375,0.011403028633004927,2.9484974036769885e-05
12,Fall,Preparing beds,400.0,84.0,27.0,36.2,54.3,45.25,1.375,0.03694581280788178,0.0001910626319493315
12,Fall,Seeding,400.0,84.0,3.0,36.2,54.3,45.25,1.375,0.004105090311986864,2.1229181327703493e-05
12,Fall,Transplanting,400.0,84.0,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
12,Fall,Watering,400.0,84.0,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
12,Fall,Weeding,400.0,84.0,12.0,81.45,99.55000000000001,90.5,1.375,0.016420361247947456,0.00016983345062162794
12,Winter,Harvesting,400.0,84.0,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
12,Winter,Preparing beds,400.0,84.0,49.0,36.2,54.3,45.25,1.375,0.06704980842911878,0.00034674329501915716
12,Winter,Seeding,400.0,84.0,0.0,36.2,54.3,45.25,1.375,0.0,0.0
12,Winter,Transplanting,400.0,84.0,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
12,Winter,Watering,400.0,84.0,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
12,Winter,Weeding,400.0,84.0,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
13,Summer,Harvesting,400.0,84.0,70.0,13.575,31.674999999999997,22.625,1.375,0.09578544061302682,0.00024767378215654083
13,Summer,Preparing beds,400.0,84.0,0.0,36.2,54.3,45.25,1.375,0.0,0.0
13,Summer,Seeding,400.0,84.0,0.0,36.2,54.3,45.25,1.375,0.0,0.0
13,Summer,Transplanting,400.0,84.0,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
13,Summer,Watering,400.0,84.0,3.33,13.575,31.674999999999997,22.625,1.375,0.004556650246305419,1.178219563687544e-05
13,Summer,Weeding,400.0,84.0,0.6,81.45,99.55000000000001,90.5,1.375,0.0008210180623973727,8.491672531081398e-06
13,Fall,Harvesting,400.0,84.0,1.0,13.575,31.674999999999997,22.625,1.375,0.0013683634373289546,3.538196887950583e-06
13,Fall,Preparing beds,400.0,84.0,0.333332,36.2,54.3,45.25,1.375,0.00045611932129173513,2.3587884901086876e-06
13,Fall,Seeding,400.0,84.0,0.016666667,36.2,54.3,45.25,1.375,2.2806057744937055e-05,1.1793989862381733e-07
13,Fall,Transplanting,400.0,84.0,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
13,Fall,Watering,400.0,84.0,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
13,Fall,Weeding,400.0,84.0,0.083333333,81.45,99.55000000000001,90.5,1.375,0.0001140302859879584,1.1793989579325983e-06
13,Winter,Harvesting,400.0,84.0,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
13,Winter,Preparing beds,400.0,84.0,0.0,36.2,54.3,45.25,1.375,0.0,0.0
13,Winter,Seeding,400.0,84.0,0.0,36.2,54.3,45.25,1.375,0.0,0.0
13,Winter,Transplanting,400.0,84.0,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
13,Winter,Watering,400.0,84.0,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
13,Winter,Weeding,400.0,84.0,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
13,Spring,Harvesting,400.0,84.0,1.25,13.575,31.674999999999997,22.625,1.375,0.0017104542966611934,4.422746109938229e-06
13,Spring,Preparing beds,400.0,84.0,2.0,36.2,54.3,45.25,1.375,0.002736726874657909,1.4152787551802331e-05
13,Spring,Seeding,400.0,84.0,0.25,36.2,54.3,45.25,1.375,0.00034209085933223864,1.7690984439752914e-06
13,Spring,Transplanting,400.0,84.0,1.0,81.45,99.55000000000001,90.5,1.375,0.0013683634373289546,1.4152787551802331e-05
13,Spring,Watering,400.0,84.0,3.0,13.575,31.674999999999997,22.625,1.375,0.004105090311986864,1.0614590663851746e-05
13,Spring,Weeding,400.0,84.0,0.5,81.45,99.55000000000001,90.5,1.375,0.0006841817186644773,7.076393775901166e-06
14,Summer,Harvesting,400.0,73.6,8.0,13.575,31.674999999999997,22.625,1.375,0.010946907498631636,3.230527593346185e-05
14,Summer,Preparing beds,400.0,73.6,0.0,36.2,54.3,45.25,1.375,0.0,0.0
14,Summer,Seeding,400.0,73.6,1.0,36.2,54.3,45.25,1.375,0.0013683634373289546,8.076318983365462e-06
14,Summer,Transplanting,400.0,73.6,1.0,81.45,99.55000000000001,90.5,1.375,0.0013683634373289546,1.6152637966730923e-05
14,Summer,Watering,400.0,73.6,10.0,13.575,31.674999999999997,22.625,1.375,0.013683634373289547,4.0381594916827314e-05
14,Summer,Weeding,400.0,73.6,5.0,81.45,99.55000000000001,90.5,1.375,0.0068418171866447735,8.076318983365463e-05
14,Fall,Harvesting,400.0,73.6,16.0,13.575,31.674999999999997,22.625,1.375,0.021893814997263273,6.46105518669237e-05
14,Fall,Preparing beds,400.0,73.6,0.0,36.2,54.3,45.25,1.375,0.0,0.0
14,Fall,Seeding,400.0,73.6,0.0,36.2,54.3,45.25,1.375,0.0,0.0
14,Fall,Transplanting,400.0,73.6,0.5,81.45,99.55000000000001,90.5,1.375,0.0006841817186644773,8.076318983365462e-06
14,Fall,Watering,400.0,73.6,1.5,13.575,31.674999999999997,22.625,1.375,0.002052545155993432,6.057239237524095e-06
14,Fall,Weeding,400.0,73.6,2.0,81.45,99.55000000000001,90.5,1.375,0.002736726874657909,3.230527593346185e-05
14,Winter,Harvesting,400.0,73.6,0.5,13.575,31.674999999999997,22.625,1.375,0.0006841817186644773,2.0190797458413654e-06
14,Winter,Preparing beds,400.0,73.6,0.0,36.2,54.3,45.25,1.375,0.0,0.0
14,Winter,Seeding,400.0,73.6,0.0,36.2,54.3,45.25,1.375,0.0,0.0
14,Winter,Transplanting,400.0,73.6,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
14,Winter,Watering,400.0,73.6,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
14,Winter,Weeding,400.0,73.6,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
14,Spring,Harvesting,400.0,73.6,24.0,13.575,31.674999999999997,22.625,1.375,0.03284072249589491,9.691582780038552e-05
14,Spring,Preparing beds,400.0,73.6,12.0,36.2,54.3,45.25,1.375,0.016420361247947456,9.691582780038552e-05
14,Spring,Seeding,400.0,73.6,3.0,36.2,54.3,45.25,1.375,0.004105090311986864,2.422895695009638e-05
14,Spring,Transplanting,400.0,73.6,6.0,81.45,99.55000000000001,90.5,1.375,0.008210180623973728,9.691582780038552e-05
14,Spring,Watering,400.0,73.6,58.0,13.575,31.674999999999997,22.625,1.375,0.07936507936507937,0.00023421325051759838
14,Spring,Weeding,400.0,73.6,10.0,81.45,99.55000000000001,90.5,1.375,0.013683634373289547,0.00016152637966730925
15,Summer,Harvesting,400.0,86.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
15,Summer,Preparing beds,400.0,86.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
15,Summer,Seeding,400.0,86.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
15,Summer,Transplanting,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
15,Summer,Watering,400.0,86.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
15,Summer,Weeding,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
15,Spring,Harvesting,400.0,86.9,12.0,13.575,31.674999999999997,22.625,1.375,0.016420361247947456,4.104145527104933e-05
15,Spring,Preparing beds,400.0,86.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
15,Spring,Seeding,400.0,86.9,120.0,36.2,54.3,45.25,1.375,0.16420361247947457,0.0008208291054209867
15,Spring,Transplanting,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
15,Spring,Watering,400.0,86.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
15,Spring,Weeding,400.0,86.9,16.0,81.45,99.55000000000001,90.5,1.375,0.021893814997263273,0.00021888776144559643
15,Fall,Harvesting,400.0,86.9,60.0,13.575,31.674999999999997,22.625,1.375,0.08210180623973728,0.00020520727635524669
15,Fall,Preparing beds,400.0,86.9,44.0,36.2,54.3,45.25,1.375,0.060207991242474,0.0003009706719876951
15,Fall,Seeding,400.0,86.9,44.0,36.2,54.3,45.25,1.375,0.060207991242474,0.0003009706719876951
15,Fall,Transplanting,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
15,Fall,Watering,400.0,86.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
15,Fall,Weeding,400.0,86.9,12.0,81.45,99.55000000000001,90.5,1.375,0.016420361247947456,0.00016416582108419732
15,Winter,Harvesting,400.0,86.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
15,Winter,Preparing beds,400.0,86.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
15,Winter,Seeding,400.0,86.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
15,Winter,Transplanting,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
15,Winter,Watering,400.0,86.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
15,Winter,Weeding,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
16,Winter,Harvesting,400.0,70.2,1.999998,13.575,31.674999999999997,22.625,1.375,0.0027367241379310345,8.467471264367816e-06
16,Winter,Preparing beds,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
16,Winter,Seeding,400.0,70.2,8.0,36.2,54.3,45.25,1.375,0.010946907498631636,6.773983785478038e-05
16,Winter,Transplanting,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
16,Winter,Watering,400.0,70.2,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
16,Winter,Weeding,400.0,70.2,2.0,81.45,99.55000000000001,90.5,1.375,0.002736726874657909,3.386991892739019e-05
16,Spring,Harvesting,400.0,70.2,76.5,13.575,31.674999999999997,22.625,1.375,0.10467980295566504,0.00032388109974316873
16,Spring,Preparing beds,400.0,70.2,30.0,36.2,54.3,45.25,1.375,0.04105090311986864,0.0002540243919554265
16,Spring,Seeding,400.0,70.2,5.0,36.2,54.3,45.25,1.375,0.0068418171866447735,4.233739865923774e-05
16,Spring,Transplanting,400.0,70.2,28.0,81.45,99.55000000000001,90.5,1.375,0.03831417624521073,0.00047417886498346274
16,Spring,Watering,400.0,70.2,12.5,13.575,31.674999999999997,22.625,1.375,0.017104542966611933,5.292174832404718e-05
16,Spring,Weeding,400.0,70.2,20.0,81.45,99.55000000000001,90.5,1.375,0.027367268746579094,0.0003386991892739019
16,Summer,Harvesting,400.0,70.2,90.0,13.575,31.674999999999997,22.625,1.375,0.12315270935960591,0.0003810365879331396
16,Summer,Preparing beds,400.0,70.2,25.0,36.2,54.3,45.25,1.375,0.034209085933223866,0.00021168699329618873
16,Summer,Seeding,400.0,70.2,2.0,36.2,54.3,45.25,1.375,0.002736726874657909,1.6934959463695096e-05
16,Summer,Transplanting,400.0,70.2,15.0,81.45,99.55000000000001,90.5,1.375,0.02052545155993432,0.0002540243919554265
16,Summer,Watering,400.0,70.2,60.0,13.575,31.674999999999997,22.625,1.375,0.08210180623973728,0.0002540243919554265
16,Summer,Weeding,400.0,70.2,20.0,81.45,99.55000000000001,90.5,1.375,0.027367268746579094,0.0003386991892739019
16,Fall,Harvesting,400.0,70.2,36.0,13.575,31.674999999999997,22.625,1.375,0.04926108374384237,0.00015241463517325586
16,Fall,Preparing beds,400.0,70.2,17.5,36.2,54.3,45.25,1.375,0.023946360153256706,0.00014818089530733208
16,Fall,Seeding,400.0,70.2,3.0,36.2,54.3,45.25,1.375,0.004105090311986864,2.5402439195542637e-05
16,Fall,Transplanting,400.0,70.2,6.0,81.45,99.55000000000001,90.5,1.375,0.008210180623973728,0.00010160975678217055
16,Fall,Watering,400.0,70.2,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
16,Fall,Weeding,400.0,70.2,4.0,81.45,99.55000000000001,90.5,1.375,0.005473453749315818,6.773983785478038e-05
17,Spring,Harvesting,400.0,67.9,12.0,13.575,31.674999999999997,22.625,1.375,0.016420361247947456,5.252580947060657e-05
17,Spring,Preparing beds,400.0,67.9,9.0,36.2,54.3,45.25,1.375,0.012315270935960592,7.878871420590989e-05
17,Spring,Seeding,400.0,67.9,22.0,36.2,54.3,45.25,1.375,0.030103995621237,0.00019259463472555747
17,Spring,Transplanting,400.0,67.9,5.0,81.45,99.55000000000001,90.5,1.375,0.0068418171866447735,8.754301578434432e-05
17,Spring,Watering,400.0,67.9,13.0,13.575,31.674999999999997,22.625,1.375,0.01778872468527641,5.690296025982381e-05
17,Spring,Weeding,400.0,67.9,32.0,81.45,99.55000000000001,90.5,1.375,0.043787629994526546,0.0005602753010198034
17,Fall,Harvesting,400.0,67.9,1.5,13.575,31.674999999999997,22.625,1.375,0.002052545155993432,6.565726183825821e-06
17,Fall,Preparing beds,400.0,67.9,2.0,36.2,54.3,45.25,1.375,0.002736726874657909,1.7508603156868857e-05
17,Fall,Seeding,400.0,67.9,1.0,36.2,54.3,45.25,1.375,0.0013683634373289546,8.754301578434429e-06
17,Fall,Transplanting,400.0,67.9,1.5,81.45,99.55000000000001,90.5,1.375,0.002052545155993432,2.6262904735303284e-05
17,Fall,Watering,400.0,67.9,0.75,13.575,31.674999999999997,22.625,1.375,0.001026272577996716,3.2828630919129105e-06
17,Fall,Weeding,400.0,67.9,1.5,81.45,99.55000000000001,90.5,1.375,0.002052545155993432,2.6262904735303284e-05
17,Winter,Harvesting,400.0,67.9,1.5,13.575,31.674999999999997,22.625,1.375,0.002052545155993432,6.565726183825821e-06
17,Winter,Preparing beds,400.0,67.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
17,Winter,Seeding,400.0,67.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
17,Winter,Transplanting,400.0,67.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
17,Winter,Watering,400.0,67.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
17,Winter,Weeding,400.0,67.9,0.25,81.45,99.55000000000001,90.5,1.375,0.00034209085933223864,4.377150789217214e-06
17,Summer,Harvesting,400.0,67.9,7.5,13.575,31.674999999999997,22.625,1.375,0.01026272577996716,3.282863091912912e-05
17,Summer,Preparing beds,400.0,67.9,10.0,36.2,54.3,45.25,1.375,0.013683634373289547,8.754301578434432e-05
17,Summer,Seeding,400.0,67.9,0.0,36.2,54.3,45.25,1.375,0.0,0.0
17,Summer,Transplanting,400.0,67.9,2.0,81.45,99.55000000000001,90.5,1.375,0.002736726874657909,3.5017206313737714e-05
17,Summer,Watering,400.0,67.9,2.5,13.575,31.674999999999997,22.625,1.375,0.0034209085933223867,1.094287697304304e-05
17,Summer,Weeding,400.0,67.9,25.0,81.45,99.55000000000001,90.5,1.375,0.034209085933223866,0.00043771507892172157
18,Spring,Harvesting,400.0,70.2,3.0,13.575,31.674999999999997,22.625,1.375,0.004105090311986864,1.2701219597771319e-05
18,Spring,Preparing beds,400.0,70.2,30.0,36.2,54.3,45.25,1.375,0.04105090311986864,0.0002540243919554265
18,Spring,Seeding,400.0,70.2,4.0,36.2,54.3,45.25,1.375,0.005473453749315818,3.386991892739019e-05
18,Spring,Transplanting,400.0,70.2,30.0,81.45,99.55000000000001,90.5,1.375,0.04105090311986864,0.000508048783910853
18,Spring,Watering,400.0,70.2,7.5,13.575,31.674999999999997,22.625,1.375,0.01026272577996716,3.175304899442831e-05
18,Spring,Weeding,400.0,70.2,8.0,81.45,99.55000000000001,90.5,1.375,0.010946907498631636,0.00013547967570956077
18,Summer,Harvesting,400.0,70.2,34.0,13.575,31.674999999999997,22.625,1.375,0.046524356869184456,0.00014394715544140834
18,Summer,Preparing beds,400.0,70.2,10.0,36.2,54.3,45.25,1.375,0.013683634373289547,8.467479731847548e-05
18,Summer,Seeding,400.0,70.2,2.0,36.2,54.3,45.25,1.375,0.002736726874657909,1.6934959463695096e-05
18,Summer,Transplanting,400.0,70.2,10.0,81.45,99.55000000000001,90.5,1.375,0.013683634373289547,0.00016934959463695096
18,Summer,Watering,400.0,70.2,3.75,13.575,31.674999999999997,22.625,1.375,0.00513136288998358,1.5876524497214156e-05
18,Summer,Weeding,400.0,70.2,5.0,81.45,99.55000000000001,90.5,1.375,0.0068418171866447735,8.467479731847548e-05
18,Winter,Harvesting,400.0,70.2,0.4998,13.575,31.674999999999997,22.625,1.375,0.0006839080459770116,2.1160231849887026e-06
18,Winter,Preparing beds,400.0,70.2,2.0,36.2,54.3,45.25,1.375,0.002736726874657909,1.6934959463695096e-05
18,Winter,Seeding,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
18,Winter,Transplanting,400.0,70.2,1.0,81.45,99.55000000000001,90.5,1.375,0.0013683634373289546,1.6934959463695096e-05
18,Winter,Watering,400.0,70.2,0.666664,13.575,31.674999999999997,22.625,1.375,0.0009122386425834703,2.8224819539762073e-06
18,Winter,Weeding,400.0,70.2,0.75,81.45,99.55000000000001,90.5,1.375,0.001026272577996716,1.2701219597771319e-05
19,Spring,Harvesting,400.0,87.8,7.0,13.575,31.674999999999997,22.625,1.375,0.009578544061302683,2.369544157306313e-05
19,Spring,Preparing beds,400.0,87.8,4.0,36.2,54.3,45.25,1.375,0.005473453749315818,2.7080504654929287e-05
19,Spring,Seeding,400.0,87.8,8.0,36.2,54.3,45.25,1.375,0.010946907498631636,5.4161009309858574e-05
19,Spring,Transplanting,400.0,87.8,7.0,81.45,99.55000000000001,90.5,1.375,0.009578544061302683,9.478176629225252e-05
19,Spring,Watering,400.0,87.8,10.0,13.575,31.674999999999997,22.625,1.375,0.013683634373289547,3.385063081866162e-05
19,Spring,Weeding,400.0,87.8,10.0,81.45,99.55000000000001,90.5,1.375,0.013683634373289547,0.00013540252327464648
19,Summer,Harvesting,400.0,87.8,7.5,13.575,31.674999999999997,22.625,1.375,0.01026272577996716,2.538797311399621e-05
19,Summer,Preparing beds,400.0,87.8,2.0,36.2,54.3,45.25,1.375,0.002736726874657909,1.3540252327464643e-05
19,Summer,Seeding,400.0,87.8,0.0,36.2,54.3,45.25,1.375,0.0,0.0
19,Summer,Transplanting,400.0,87.8,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
19,Summer,Watering,400.0,87.8,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
19,Summer,Weeding,400.0,87.8,7.0,81.45,99.55000000000001,90.5,1.375,0.009578544061302683,9.478176629225252e-05
20,Spring,Harvesting,400.0,81.2,32.0,13.575,31.674999999999997,22.625,1.375,0.043787629994526546,0.00011712651767008825
20,Spring,Preparing beds,400.0,81.2,20.0,36.2,54.3,45.25,1.375,0.027367268746579094,0.00014640814708761032
20,Spring,Seeding,400.0,81.2,4.0,36.2,54.3,45.25,1.375,0.005473453749315818,2.9281629417522062e-05
20,Spring,Transplanting,400.0,81.2,5.0,81.45,99.55000000000001,90.5,1.375,0.0068418171866447735,7.320407354380516e-05
20,Spring,Watering,400.0,81.2,40.0,13.575,31.674999999999997,22.625,1.375,0.05473453749315819,0.00014640814708761032
20,Spring,Weeding,400.0,81.2,15.0,81.45,99.55000000000001,90.5,1.375,0.02052545155993432,0.00021961222063141548
20,Fall,Harvesting,400.0,81.2,2.0,13.575,31.674999999999997,22.625,1.375,0.002736726874657909,7.320407354380516e-06
20,Fall,Preparing beds,400.0,81.2,12.0,36.2,54.3,45.25,1.375,0.016420361247947456,8.784488825256618e-05
20,Fall,Seeding,400.0,81.2,12.0,36.2,54.3,45.25,1.375,0.016420361247947456,8.784488825256618e-05
20,Fall,Transplanting,400.0,81.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
20,Fall,Watering,400.0,81.2,8.0,13.575,31.674999999999997,22.625,1.375,0.010946907498631636,2.9281629417522062e-05
20,Fall,Weeding,400.0,81.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
20,Summer,Harvesting,400.0,81.2,48.0,13.575,31.674999999999997,22.625,1.375,0.06568144499178982,0.00017568977650513236
20,Summer,Preparing beds,400.0,81.2,25.0,36.2,54.3,45.25,1.375,0.034209085933223866,0.0001830101838595129
20,Summer,Seeding,400.0,81.2,2.0,36.2,54.3,45.25,1.375,0.002736726874657909,1.4640814708761031e-05
20,Summer,Transplanting,400.0,81.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
20,Summer,Watering,400.0,81.2,24.0,13.575,31.674999999999997,22.625,1.375,0.03284072249589491,8.784488825256618e-05
20,Summer,Weeding,400.0,81.2,6.0,81.45,99.55000000000001,90.5,1.375,0.008210180623973728,8.784488825256618e-05
21,Spring,Harvesting,400.0,86.9,72.0,13.575,31.674999999999997,22.625,1.375,0.09852216748768473,0.000246248731626296
21,Spring,Preparing beds,400.0,86.9,12.5,36.2,54.3,45.25,1.375,0.017104542966611933,8.550303181468612e-05
21,Spring,Seeding,400.0,86.9,21.0,36.2,54.3,45.25,1.375,0.02873563218390805,0.00014364509344867265
21,Spring,Transplanting,400.0,86.9,6.0,81.45,99.55000000000001,90.5,1.375,0.008210180623973728,8.208291054209866e-05
21,Spring,Watering,400.0,86.9,36.0,13.575,31.674999999999997,22.625,1.375,0.04926108374384237,0.000123124365813148
21,Spring,Weeding,400.0,86.9,160.0,81.45,99.55000000000001,90.5,1.375,0.21893814997263275,0.0021888776144559645
21,Summer,Harvesting,400.0,86.9,17.5,13.575,31.674999999999997,22.625,1.375,0.023946360153256706,5.985212227028028e-05
21,Summer,Preparing beds,400.0,86.9,10.0,36.2,54.3,45.25,1.375,0.013683634373289547,6.840242545174889e-05
21,Summer,Seeding,400.0,86.9,8.0,36.2,54.3,45.25,1.375,0.010946907498631636,5.472194036139911e-05
21,Summer,Transplanting,400.0,86.9,6.0,81.45,99.55000000000001,90.5,1.375,0.008210180623973728,8.208291054209866e-05
21,Summer,Watering,400.0,86.9,32.0,13.575,31.674999999999997,22.625,1.375,0.043787629994526546,0.00010944388072279821
21,Summer,Weeding,400.0,86.9,84.0,81.45,99.55000000000001,90.5,1.375,0.1149425287356322,0.0011491607475893812
21,Fall,Harvesting,400.0,86.9,100.0,13.575,31.674999999999997,22.625,1.375,0.13683634373289547,0.0003420121272587445
21,Fall,Preparing beds,400.0,86.9,24.0,36.2,54.3,45.25,1.375,0.03284072249589491,0.00016416582108419732
21,Fall,Seeding,400.0,86.9,18.0,36.2,54.3,45.25,1.375,0.024630541871921183,0.000123124365813148
21,Fall,Transplanting,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
21,Fall,Watering,400.0,86.9,6.0,13.575,31.674999999999997,22.625,1.375,0.008210180623973728,2.0520727635524665e-05
21,Fall,Weeding,400.0,86.9,45.0,81.45,99.55000000000001,90.5,1.375,0.06157635467980296,0.00061562182906574
21,Winter,Harvesting,400.0,86.9,0.0,13.575,31.674999999999997,22.625,1.375,0.0,0.0
21,Winter,Preparing beds,400.0,86.9,12.0,36.2,54.3,45.25,1.375,0.016420361247947456,8.208291054209866e-05
21,Winter,Seeding,400.0,86.9,12.0,36.2,54.3,45.25,1.375,0.016420361247947456,8.208291054209866e-05
21,Winter,Transplanting,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
21,Winter,Watering,400.0,86.9,36.0,13.575,31.674999999999997,22.625,1.375,0.04926108374384237,0.000123124365813148
21,Winter,Weeding,400.0,86.9,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
22,Winter,Harvesting,400.0,87.4,6.5,13.575,31.674999999999997,22.625,1.375,0.008894362342638205,2.2103609849210734e-05
22,Winter,Preparing beds,400.0,87.4,0.0,36.2,54.3,45.25,1.375,0.0,0.0
22,Winter,Seeding,400.0,87.4,0.0,36.2,54.3,45.25,1.375,0.0,0.0
